ts,open,high,low,close,volume
1737182100000,3323.79,3340.35,3321.16,3332.49,2140.680096
1737182400000,3331.91,3331.91,3319.34,3319.59,1096.764213
1737182700000,3319.59,3324.48,3318.83,3324.19,441.834481
1737183000000,3324.0,3324.0,3316.02,3317.66,479.247714
1737183300000,3317.66,3317.89,3311.09,3313.5,1573.966263
1737183600000,3313.47,3315.47,3302.5,3303.8,787.027557
1737183900000,3303.79,3309.8,3298.03,3298.19,748.547163
1737184200000,3298.38,3300.16,3283.83,3286.72,1901.994458
1737184500000,3286.33,3298.99,3286.01,3292.21,593.422394
1737184800000,3292.25,3302.94,3291.5,3301.33,483.426752
1737185100000,3301.32,3304.34,3290.36,3292.5,1101.480178
1737185400000,3292.49,3295.98,3286.0,3295.98,579.243442
1737185700000,3295.61,3305.59,3294.33,3301.0,433.648752
1737186000000,3301.0,3304.72,3297.59,3298.0,313.788729
1737186300000,3298.0,3298.98,3284.22,3285.0,632.674587
1737186600000,3285.01,3292.19,3280.92,3291.9,567.342543
1737186900000,3291.7,3294.76,3287.56,3287.95,439.270469
1737187200000,3288.25,3288.3,3270.01,3271.71,1485.88542
1737187500000,3271.71,3276.83,3251.85,3258.76,2533.699386
1737187800000,3258.4,3282.65,3254.0,3277.9,4688.084461
1737188100000,3277.9,3282.66,3264.48,3266.8,1632.658825
1737188400000,3266.8,3266.8,3253.07,3263.98,1342.348037
1737188700000,3263.8,3277.99,3262.84,3277.8,1006.462898
1737189000000,3277.61,3284.96,3272.78,3279.99,8675.682261
1737189300000,3279.81,3286.83,3275.02,3282.41,1230.007041
1737189600000,3282.4,3285.7,3279.66,3283.3,629.738012
1737189900000,3283.3,3290.42,3281.11,3288.0,619.735608
1737190200000,3287.9,3293.93,3284.0,3292.21,938.931527
1737190500000,3292.2,3295.95,3290.0,3293.29,660.49921
1737190800000,3293.44,3301.43,3290.01,3295.93,1218.364672
1737191100000,3295.88,3297.81,3286.81,3289.19,1410.674348
1737191400000,3289.29,3289.66,3281.01,3283.26,921.168252
1737191700000,3283.25,3288.4,3279.17,3288.4,1044.683744
1737192000000,3288.49,3290.36,3273.33,3275.65,543.119485
1737192300000,3275.65,3286.3,3274.81,3281.51,360.385058
1737192600000,3281.49,3282.19,3267.99,3269.32,955.141721
1737192900000,3269.31,3271.61,3257.24,3258.73,1259.073397
1737193200000,3258.51,3266.74,3252.78,3262.41,1272.489651
1737193500000,3262.59,3268.0,3257.0,3267.3,434.876277
1737193800000,3267.3,3273.63,3266.11,3270.81,458.955093
1737194100000,3270.99,3271.49,3267.49,3270.91,235.693807
1737194400000,3270.9,3277.08,3266.0,3276.2,273.30041
1737194700000,3276.2,3276.82,3264.0,3264.0,584.709914
1737195000000,3264.01,3264.69,3236.58,3248.29,4051.365489
1737195300000,3248.29,3259.99,3246.85,3250.31,1090.740327
1737195600000,3250.1,3253.31,3240.19,3252.4,971.098041
1737195900000,3252.4,3261.97,3252.01,3256.5,482.926707
1737196200000,3255.95,3258.15,3244.71,3254.44,1295.9506
1737196500000,3254.41,3254.54,3233.73,3235.4,1387.452537
1737196800000,3235.39,3243.69,3226.91,3241.58,1302.476703
1737197100000,3241.4,3253.2,3232.21,3252.6,948.387233
1737197400000,3252.61,3276.79,3252.41,3276.79,1413.436477
1737197700000,3276.83,3278.6,3266.12,3266.79,1306.340872
1737198000000,3266.8,3266.8,3257.65,3261.31,845.301995
1737198300000,3261.0,3261.25,3248.82,3259.1,667.252569
1737198600000,3259.19,3262.38,3253.01,3258.94,496.394237
1737198900000,3258.81,3262.93,3253.61,3262.3,702.563218
1737199200000,3262.43,3269.44,3260.6,3269.44,291.043726
1737199500000,3269.45,3275.24,3268.95,3273.16,434.46103
1737199800000,3272.91,3273.32,3266.33,3273.11,349.322577
1737200100000,3273.11,3287.98,3270.11,3287.31,812.416628
1737200400000,3287.2,3319.99,3286.16,3317.04,2570.609657
1737200700000,3317.65,3323.74,3310.74,3314.49,1713.786134
1737201000000,3314.49,3315.19,3305.83,3309.9,1070.448484
1737201300000,3310.19,3322.61,3310.19,3311.88,733.586624
1737201600000,3311.99,3321.16,3308.06,3321.15,521.19915
1737201900000,3321.15,3321.16,3311.84,3317.74,434.621213
1737202200000,3317.72,3322.53,3311.7,3312.2,1140.527555
1737202500000,3312.22,3314.7,3307.16,3311.0,451.428559
1737202800000,3311.0,3316.41,3307.17,3314.1,546.549056
1737203100000,3313.41,3313.49,3288.04,3290.85,2224.682354
1737203400000,3291.17,3295.42,3278.48,3281.23,1346.385168
1737203700000,3281.22,3282.39,3274.5,3280.68,611.788941
1737204000000,3280.69,3291.26,3280.69,3287.95,459.533966
1737204300000,3288.1,3294.92,3282.34,3292.79,613.703403
1737204600000,3292.92,3295.98,3289.0,3291.2,471.484257
1737204900000,3291.5,3294.33,3289.32,3290.0,249.33179
1737205200000,3290.0,3297.31,3290.0,3290.01,529.846755
1737205500000,3290.0,3290.01,3280.17,3280.31,397.521382
1737205800000,3280.67,3299.63,3280.67,3299.62,584.999403
1737206100000,3299.62,3299.94,3290.64,3294.33,488.573052
1737206400000,3294.72,3300.16,3294.53,3297.7,249.618047
1737206700000,3297.5,3304.83,3296.67,3303.13,810.789837
1737207000000,3303.1,3314.96,3302.28,3308.96,1101.960315
1737207300000,3309.13,3315.33,3308.33,3311.89,794.079978
1737207600000,3311.98,3318.16,3311.09,3316.29,695.417352
1737207900000,3316.35,3318.55,3312.09,3313.0,418.828943
1737208200000,3313.0,3313.88,3306.41,3308.61,766.77581
1737208500000,3308.4,3323.78,3308.33,3323.2,721.607157
1737208800000,3323.6,3326.89,3314.38,3317.25,1013.0868
1737209100000,3316.5,3321.16,3311.16,3314.4,573.206694
1737209400000,3314.52,3317.59,3308.33,3310.6,586.699946
1737209700000,3310.59,3315.32,3307.51,3314.29,347.552741
1737210000000,3314.9,3321.48,3312.21,3320.11,469.903172
1737210300000,3320.1,3320.11,3312.0,3312.3,296.693787
1737210600000,3312.29,3313.39,3302.73,3303.15,398.547308
1737210900000,3303.21,3303.49,3289.01,3292.05,1188.380931
1737211200000,3292.39,3298.66,3289.57,3292.89,664.044239
1737211500000,3292.89,3306.65,3291.77,3304.91,240.212667
1737211800000,3304.84,3305.54,3296.69,3303.49,490.730563
1737212100000,3303.65,3303.99,3294.34,3297.6,425.116189
1737212400000,3297.67,3298.99,3285.07,3290.48,664.859298
1737212700000,3290.39,3296.66,3287.2,3294.01,371.003857
1737213000000,3294.0,3304.44,3291.61,3303.3,370.210379
1737213300000,3303.31,3326.76,3302.49,3326.29,1490.113101
1737213600000,3325.99,3346.75,3316.67,3323.84,3036.612207
1737213900000,3324.1,3336.99,3323.81,3326.2,1057.588009
1737214200000,3325.9,3337.88,3322.42,3337.47,641.981295
1737214500000,3337.39,3343.32,3333.33,3333.33,1441.190351
1737214800000,3333.33,3333.39,3325.83,3332.1,865.103744
1737215100000,3331.99,3339.82,3325.0,3326.28,1022.424663
1737215400000,3326.58,3326.9,3315.9,3321.8,1129.555735
1737215700000,3321.79,3321.95,3305.99,3307.34,852.069175
1737216000000,3307.39,3315.26,3298.5,3313.68,1184.605985
1737216300000,3313.69,3316.61,3295.27,3297.38,2375.41926
1737216600000,3297.49,3298.99,3288.32,3290.06,1504.159896
1737216900000,3290.19,3291.48,3262.83,3273.66,2810.008913
1737217200000,3273.65,3301.99,3271.1,3299.71,1958.326703
1737217500000,3299.61,3302.0,3290.89,3292.08,854.373045
1737217800000,3292.0,3301.95,3290.34,3296.4,340.72809
1737218100000,3296.29,3298.4,3272.22,3272.8,1061.709066
1737218400000,3272.8,3279.93,3267.99,3276.39,1255.1475
1737218700000,3276.4,3285.24,3273.0,3275.01,826.990578
1737219000000,3274.6,3278.14,3265.53,3267.8,897.023645
1737219300000,3268.03,3274.97,3253.83,3253.91,1122.017164
1737219600000,3254.03,3272.16,3253.51,3271.41,688.778181
1737219900000,3271.5,3276.83,3258.42,3259.96,612.617944
1737220200000,3259.96,3277.99,3259.95,3277.99,357.126459
1737220500000,3277.92,3286.0,3275.19,3280.6,962.321715
1737220800000,3280.71,3280.99,3268.2,3268.99,383.809374
1737221100000,3269.1,3278.89,3265.17,3271.69,519.71431
1737221400000,3271.88,3281.49,3266.93,3279.69,350.065004
1737221700000,3279.14,3285.25,3276.7,3280.9,326.31979
1737222000000,3280.9,3280.99,3270.04,3272.6,370.274175
1737222300000,3272.77,3282.56,3271.4,3280.21,476.048225
1737222600000,3280.32,3281.32,3272.3,3273.48,175.498309
1737222900000,3273.48,3276.82,3257.44,3258.13,404.218808
1737223200000,3258.13,3272.55,3257.68,3271.71,521.68368
1737223500000,3271.51,3274.48,3255.47,3262.83,559.633734
1737223800000,3263.11,3269.82,3262.83,3269.63,394.482258
1737224100000,3269.82,3271.56,3250.0,3254.44,1215.564656
1737224400000,3254.21,3270.43,3252.81,3268.3,454.568448
1737224700000,3268.29,3278.75,3267.91,3274.89,552.441311
1737225000000,3274.76,3281.49,3273.99,3274.67,437.042115
1737225300000,3274.09,3281.49,3272.66,3278.1,326.413775
1737225600000,3277.99,3284.19,3277.45,3281.5,330.41607
1737225900000,3281.6,3282.4,3274.1,3279.24,267.340894
1737226200000,3279.4,3280.1,3258.22,3258.73,696.970689
1737226500000,3258.88,3266.65,3256.99,3264.61,531.264581
1737226800000,3264.6,3269.49,3261.66,3264.4,384.961257
1737227100000,3264.4,3275.65,3264.03,3273.23,185.292957
1737227400000,3273.13,3274.49,3268.7,3272.79,188.274042
1737227700000,3272.31,3280.98,3272.31,3280.4,225.675362
1737228000000,3280.39,3287.26,3277.41,3280.13,663.512354
1737228300000,3280.14,3288.27,3278.69,3284.89,244.819715
1737228600000,3284.9,3292.24,3284.9,3287.5,364.882378
1737228900000,3287.5,3288.91,3282.7,3287.88,302.83124
1737229200000,3287.88,3290.83,3282.51,3290.48,395.288713
1737229500000,3290.48,3292.69,3288.68,3289.91,165.119968
1737229800000,3289.91,3293.16,3287.33,3291.59,733.673712
1737230100000,3291.6,3292.88,3286.17,3289.86,187.177437
1737230400000,3290.0,3291.89,3286.5,3288.48,277.740697
1737230700000,3288.48,3288.8,3280.59,3285.07,437.857951
1737231000000,3284.68,3286.78,3278.45,3281.9,166.517633
1737231300000,3281.82,3282.65,3273.87,3276.21,218.048811
1737231600000,3276.21,3276.24,3269.4,3272.8,437.847997
1737231900000,3272.81,3274.0,3259.16,3265.28,641.999809
1737232200000,3265.1,3272.16,3264.8,3270.4,149.95086
1737232500000,3270.4,3273.19,3265.36,3270.19,158.465496
1737232800000,3270.19,3274.3,3268.91,3270.98,168.26556
1737233100000,3270.89,3271.2,3260.01,3265.15,372.914935
1737233400000,3265.15,3268.88,3258.4,3259.68,265.934291
1737233700000,3259.57,3267.49,3259.34,3266.2,229.880581
1737234000000,3266.21,3269.99,3263.56,3269.97,286.807827
1737234300000,3269.99,3275.9,3268.89,3274.49,221.052493
1737234600000,3274.5,3280.5,3274.11,3278.99,167.779402
1737234900000,3279.02,3284.96,3278.71,3282.31,259.333095
1737235200000,3282.32,3284.9,3277.8,3282.79,355.267238
1737235500000,3283.2,3286.0,3279.47,3283.23,144.417678
1737235800000,3282.81,3282.81,3275.21,3278.94,108.922309
1737236100000,3279.01,3281.0,3278.0,3279.6,720.094089
1737236400000,3279.79,3281.0,3278.1,3278.41,164.787692
1737236700000,3278.53,3281.0,3276.5,3280.4,1326.189556
1737237000000,3280.24,3280.99,3277.99,3278.0,80.783581
1737237300000,3278.0,3278.0,3271.99,3274.56,161.914178
1737237600000,3274.51,3277.99,3271.21,3276.11,273.006705
1737237900000,3276.11,3281.0,3276.09,3281.0,2070.435319
1737238200000,3280.99,3281.0,3279.41,3281.0,2541.981266
1737238500000,3281.0,3287.13,3281.0,3283.92,794.914854
1737238800000,3283.94,3284.99,3280.34,3282.06,125.596183
1737239100000,3282.07,3287.19,3280.63,3287.19,125.69417
1737239400000,3287.21,3288.39,3284.54,3285.89,219.982659
1737239700000,3285.89,3287.9,3283.01,3286.41,165.613213
1737240000000,3286.4,3287.32,3281.99,3284.24,234.94939
1737240300000,3284.25,3285.98,3282.66,3283.49,111.404485
1737240600000,3283.48,3285.49,3281.96,3285.48,215.578141
1737240900000,3285.49,3286.43,3280.49,3280.49,117.808804
1737241200000,3280.69,3288.4,3280.66,3283.71,150.067669
1737241500000,3283.94,3289.27,3282.66,3286.41,251.034676
1737241800000,3286.42,3286.65,3279.44,3282.19,452.471185
1737242100000,3282.21,3293.16,3279.44,3288.93,896.561183
1737242400000,3289.0,3298.93,3288.49,3293.5,801.447705
1737242700000,3293.5,3302.88,3293.5,3299.91,541.923457
1737243000000,3299.9,3315.35,3298.75,3312.31,1259.766935
1737243300000,3312.21,3316.47,3306.0,3316.47,435.3979
1737243600000,3316.49,3321.11,3310.93,3315.26,575.634244
1737243900000,3315.25,3316.48,3312.01,3313.8,243.816469
1737244200000,3313.8,3313.8,3309.77,3312.41,171.065186
1737244500000,3312.49,3312.59,3307.41,3307.91,192.731958
1737244800000,3307.85,3307.92,3299.42,3299.9,1018.399211
1737245100000,3299.89,3306.69,3299.61,3302.72,225.527362
1737245400000,3302.65,3304.2,3298.51,3299.89,597.321447
1737245700000,3299.88,3314.66,3299.02,3313.9,370.95739
1737246000000,3313.9,3318.83,3310.81,3312.62,500.116946
1737246300000,3312.61,3316.19,3310.25,3316.19,222.097684
1737246600000,3316.31,3322.89,3314.67,3316.2,366.709743
1737246900000,3316.3,3316.3,3309.49,3313.7,340.208781
1737247200000,3313.71,3317.61,3313.41,3316.9,282.209153
1737247500000,3316.91,3322.33,3315.33,3316.11,282.783807
1737247800000,3315.81,3321.33,3314.81,3316.49,413.082004
1737248100000,3316.5,3319.99,3311.84,3316.45,267.059223
1737248400000,3316.49,3325.0,3313.67,3324.11,395.507438
1737248700000,3324.29,3346.56,3324.29,3345.81,1525.479206
1737249000000,3345.81,3366.11,3343.33,3359.1,2948.558208
1737249300000,3358.86,3362.57,3347.33,3355.8,975.862069
1737249600000,3355.8,3361.56,3349.01,3350.33,1171.325413
1737249900000,3350.33,3350.87,3342.16,3347.43,976.721506
1737250200000,3347.44,3350.67,3338.89,3342.16,890.28625
1737250500000,3342.78,3344.97,3337.49,3343.6,449.345187
1737250800000,3343.8,3351.89,3343.01,3349.6,288.175296
1737251100000,3349.6,3359.66,3349.1,3352.8,413.267779
1737251400000,3352.8,3357.32,3351.49,3353.61,254.592285
1737251700000,3353.9,3355.99,3350.33,3353.1,393.268815
1737252000000,3353.01,3359.65,3349.94,3357.34,413.666877
1737252300000,3357.34,3357.89,3352.67,3352.8,184.115311
1737252600000,3352.81,3354.98,3348.61,3349.59,240.039011
1737252900000,3349.79,3354.99,3347.99,3354.49,301.169729
1737253200000,3354.49,3356.66,3350.96,3354.81,345.349831
1737253500000,3355.59,3362.89,3355.59,3357.15,887.441595
1737253800000,3357.15,3361.99,3351.77,3351.87,912.184375
1737254100000,3352.0,3369.49,3351.5,3366.86,1109.793853
1737254400000,3366.79,3378.0,3366.79,3374.13,830.147713
1737254700000,3374.13,3374.13,3356.79,3357.19,808.794352
1737255000000,3356.89,3365.49,3355.01,3364.25,268.217082
1737255300000,3364.32,3366.41,3351.58,3353.8,705.740293
1737255600000,3353.2,3358.97,3347.94,3358.66,1679.788251
1737255900000,3358.66,3365.75,3353.45,3355.2,1831.967397
1737256200000,3355.2,3355.2,3344.5,3347.3,1078.160141
1737256500000,3347.44,3354.77,3343.42,3352.8,758.70403
1737256800000,3352.68,3360.28,3341.34,3342.37,818.206198
1737257100000,3342.36,3343.32,3332.83,3339.66,1025.392622
1737257400000,3339.88,3345.65,3338.66,3341.66,297.218485
1737257700000,3341.66,3342.16,3334.09,3335.61,420.97155
1737258000000,3335.61,3339.57,3332.85,3336.19,366.875532
1737258300000,3335.64,3349.31,3335.63,3347.74,342.563878
1737258600000,3347.75,3350.59,3344.61,3347.31,705.647067
1737258900000,3347.42,3349.07,3334.68,3335.28,424.515701
1737259200000,3335.29,3336.33,3328.21,3330.39,558.613652
1737259500000,3330.39,3337.99,3328.91,3329.39,357.277376
1737259800000,3329.4,3330.87,3323.44,3326.21,554.201829
1737260100000,3326.41,3328.59,3276.83,3294.1,5702.448484
1737260400000,3294.1,3303.66,3290.01,3300.22,1233.484923
1737260700000,3300.41,3306.85,3297.68,3302.49,736.12082
1737261000000,3302.5,3302.5,3281.49,3290.09,971.124571
1737261300000,3290.4,3301.88,3289.67,3300.85,616.100502
1737261600000,3300.8,3302.69,3294.38,3300.23,516.132664
1737261900000,3300.21,3305.99,3296.0,3300.09,657.472102
1737262200000,3300.39,3303.66,3288.49,3292.74,1110.025899
1737262500000,3292.6,3292.6,3280.97,3283.15,1060.148096
1737262800000,3283.14,3288.8,3273.0,3274.8,1036.069604
1737263100000,3274.81,3279.14,3267.61,3272.95,1071.641163
1737263400000,3272.94,3276.51,3262.28,3262.92,1056.119201
1737263700000,3262.91,3267.28,3259.36,3264.55,1194.670611
1737264000000,3264.55,3280.09,3263.62,3278.94,771.794823
1737264300000,3279.15,3281.85,3275.66,3278.59,305.42413
1737264600000,3278.59,3279.7,3269.36,3272.43,458.886271
1737264900000,3272.3,3282.85,3270.61,3279.52,338.888527
1737265200000,3279.58,3283.19,3276.83,3283.19,232.909779
1737265500000,3283.22,3288.95,3279.17,3287.99,369.449116
1737265800000,3287.99,3297.4,3286.16,3297.2,840.322804
1737266100000,3297.2,3300.9,3294.33,3299.99,643.335967
1737266400000,3299.51,3301.01,3290.39,3292.28,1052.427434
1737266700000,3292.29,3299.73,3291.99,3298.61,323.50209
1737267000000,3298.61,3300.65,3295.5,3298.1,440.103445
1737267300000,3298.1,3298.98,3290.39,3290.4,217.713595
1737267600000,3290.4,3294.69,3288.94,3293.79,408.090084
1737267900000,3293.79,3298.71,3292.0,3297.63,394.52604
1737268200000,3297.64,3297.64,3289.51,3289.89,421.60133
1737268500000,3289.74,3294.2,3286.72,3291.36,357.86247
1737268800000,3291.1,3291.99,3286.17,3291.99,206.643935
1737269100000,3291.99,3293.7,3286.67,3287.01,321.405297
1737269400000,3287.0,3289.35,3285.37,3286.98,414.96364
1737269700000,3287.09,3290.82,3282.09,3283.0,861.199812
1737270000000,3283.0,3293.15,3277.12,3291.19,645.853298
1737270300000,3291.29,3291.5,3282.12,3282.4,505.398341
1737270600000,3282.3,3282.69,3271.51,3273.73,589.609147
1737270900000,3273.31,3275.17,3268.59,3271.81,1030.269995
1737271200000,3271.99,3272.61,3263.0,3265.1,1133.098144
1737271500000,3265.1,3271.61,3262.83,3271.61,832.466395
1737271800000,3271.61,3280.32,3271.28,3278.12,787.197154
1737272100000,3278.39,3279.0,3267.43,3278.32,930.321237
1737272400000,3278.57,3281.23,3276.09,3277.2,217.715978
1737272700000,3277.11,3286.15,3276.83,3285.39,320.917301
1737273000000,3285.29,3288.68,3282.67,3283.81,240.308633
1737273300000,3283.81,3283.81,3275.0,3275.8,417.395205
1737273600000,3275.9,3276.07,3265.59,3270.98,652.927674
1737273900000,3270.98,3277.99,3270.21,3271.0,338.031653
1737274200000,3271.0,3272.66,3263.0,3263.99,503.093495
1737274500000,3264.0,3265.15,3241.22,3244.92,3169.17954
1737274800000,3245.0,3252.9,3240.64,3250.39,1338.892076
1737275100000,3250.77,3251.15,3237.5,3238.58,656.552113
1737275400000,3238.59,3250.48,3233.7,3247.87,1295.357246
1737275700000,3247.87,3248.32,3235.33,3235.85,1388.286326
1737276000000,3235.85,3240.0,3228.87,3229.9,1513.188544
1737276300000,3229.9,3231.96,3215.81,3219.8,2455.69311
1737276600000,3219.9,3240.16,3218.1,3235.21,1909.735777
1737276900000,3234.91,3235.4,3220.01,3221.8,1116.264889
1737277200000,3221.65,3222.57,3201.0,3210.9,2470.791635
1737277500000,3210.91,3216.9,3166.12,3190.59,7582.211476
1737277800000,3190.5,3196.07,3157.51,3173.04,3456.815592
1737278100000,3173.07,3180.55,3143.56,3169.04,4534.968977
1737278400000,3169.03,3170.0,3149.01,3154.83,3374.22171
1737278700000,3154.84,3179.67,3153.21,3174.1,2705.307453
1737279000000,3173.99,3183.99,3167.69,3183.99,1569.535579
1737279300000,3183.9,3195.31,3180.0,3189.49,1820.252905
1737279600000,3189.6,3199.06,3187.66,3198.5,621.169914
1737279900000,3198.5,3219.09,3191.3,3217.8,1193.567132
1737280200000,3217.8,3233.33,3213.0,3231.41,953.138364
1737280500000,3231.21,3231.21,3223.0,3226.36,704.287729
1737280800000,3226.3,3227.41,3204.27,3204.81,953.890253
1737281100000,3204.61,3210.09,3192.17,3193.6,727.762611
1737281400000,3193.79,3201.99,3192.0,3199.01,661.000032
1737281700000,3199.01,3204.78,3191.84,3194.98,896.096637
1737282000000,3195.0,3203.64,3184.39,3184.79,837.337277
1737282300000,3184.41,3186.0,3176.51,3181.39,1805.495833
1737282600000,3181.04,3193.02,3179.81,3189.66,683.380035
1737282900000,3189.87,3196.45,3187.64,3193.59,603.777895
1737283200000,3193.65,3198.88,3190.3,3192.37,713.131158
1737283500000,3191.92,3203.87,3187.65,3200.49,852.712881
1737283800000,3200.53,3201.9,3175.42,3176.99,774.943852
1737284100000,3176.79,3182.48,3171.93,3174.5,649.181188
1737284400000,3174.87,3183.57,3173.91,3178.39,885.215535
1737284700000,3178.39,3185.62,3170.32,3183.79,841.962258
1737285000000,3183.79,3186.92,3170.09,3173.3,674.074292
1737285300000,3173.21,3183.82,3170.0,3183.82,4376.785194
1737285600000,3183.91,3189.59,3176.18,3176.9,726.091637
1737285900000,3176.99,3182.19,3158.94,3160.9,4620.983163
1737286200000,3161.0,3169.1,3155.89,3158.7,1746.9931
1737286500000,3158.68,3159.19,3136.98,3137.77,2161.770574
1737286800000,3137.8,3150.98,3130.85,3150.98,2205.3493
1737287100000,3150.6,3157.15,3140.17,3143.67,1272.886278
1737287400000,3143.8,3145.92,3132.3,3139.99,907.345373
1737287700000,3140.03,3154.69,3132.17,3150.11,1299.218807
1737288000000,3150.5,3171.95,3145.09,3167.31,2338.566779
1737288300000,3167.59,3177.99,3161.0,3169.88,1285.075566
1737288600000,3169.88,3179.23,3161.02,3176.59,1194.771819
1737288900000,3176.45,3178.69,3161.31,3171.0,1567.947676
1737289200000,3170.79,3178.15,3168.58,3177.3,716.597084
1737289500000,3177.11,3184.66,3173.52,3176.89,1350.782173
1737289800000,3176.9,3188.51,3173.7,3186.76,867.677691
1737290100000,3186.9,3196.16,3186.9,3194.8,404.300694
1737290400000,3194.8,3197.32,3185.4,3188.64,422.089289
1737290700000,3188.63,3193.92,3184.1,3192.61,778.834968
1737291000000,3192.19,3199.99,3190.0,3199.8,608.741887
1737291300000,3199.81,3211.95,3194.8,3206.18,1528.943304
1737291600000,3206.29,3220.51,3202.52,3217.43,1511.301843
1737291900000,3217.75,3222.99,3213.82,3219.49,471.682403
1737292200000,3219.79,3219.79,3200.32,3203.32,951.863771
1737292500000,3203.61,3209.99,3197.34,3207.91,754.193862
1737292800000,3207.6,3214.99,3204.21,3212.11,699.357509
1737293100000,3212.0,3218.66,3211.0,3216.04,406.654438
1737293400000,3216.5,3221.01,3210.4,3215.81,565.118017
1737293700000,3215.71,3218.0,3210.38,3211.31,235.791474
1737294000000,3211.31,3213.6,3205.29,3210.3,292.605459
1737294300000,3210.39,3212.47,3197.51,3198.4,472.048441
1737294600000,3198.21,3207.23,3193.27,3207.22,408.818434
1737294900000,3207.27,3278.05,3206.42,3276.49,6346.333025
1737295200000,3276.34,3324.66,3259.48,3323.88,7249.036979
1737295500000,3323.42,3325.17,3288.49,3317.0,8249.721245
1737295800000,3316.93,3365.9,3308.89,3365.9,6822.231632
1737296100000,3365.41,3389.0,3341.54,3367.83,10242.658043
1737296400000,3368.4,3382.99,3323.66,3335.73,7589.890882
1737296700000,3336.26,3362.99,3330.66,3351.62,2909.995914
1737297000000,3351.62,3352.66,3304.73,3335.61,5926.772802
1737297300000,3335.61,3365.68,3332.14,3359.21,3432.76787
1737297600000,3359.31,3369.41,3344.7,3369.41,2991.639471
1737297900000,3369.41,3377.16,3356.16,3372.49,2071.950261
1737298200000,3372.49,3385.42,3363.02,3378.81,10066.224952
1737298500000,3378.81,3396.22,3375.34,3380.75,5231.619111
1737298800000,3380.5,3425.73,3374.22,3424.4,6511.709628
1737299100000,3424.41,3426.54,3390.97,3397.14,4276.751996
1737299400000,3396.76,3408.66,3394.67,3405.03,2360.525849
1737299700000,3405.4,3415.79,3380.72,3387.9,3442.932701
1737300000000,3388.11,3389.6,3355.03,3373.79,5540.700958
1737300300000,3373.8,3380.66,3365.66,3366.83,1506.622147
1737300600000,3366.84,3386.05,3360.83,3382.99,1470.165117
1737300900000,3382.8,3391.28,3381.01,3382.1,934.11264
1737301200000,3382.39,3393.98,3379.37,3382.6,1159.665513
1737301500000,3382.9,3383.73,3368.4,3379.11,2556.838135
